RecID,Filename,Duration,Keywords,SampleRate,BitDepth,Channels
611,CK_Foley_Ratchet-07.wav,00:03.3,"sci-fi, futuristic, weapon, gun, foley, mechanic, ratchet, click",48000,24,1
612,CK_Foley_Ratchet-08.wav,00:01.1,"sci-fi, futuristic, weapon, gun, foley, mechanic, ratchet, click",48000,24,1
613,CK_Foley_Ratchet-09.wav,00:01.4,"sci-fi, futuristic, weapon, gun, foley, mechanic, ratchet, click",48000,24,1
614,CK_Foley_Ratchet-10.wav,00:02.1,"sci-fi, futuristic, weapon, gun, foley, mechanic, ratchet, click",48000,24,1
615,CK_Foley_Ratchet-11.wav,00:00.4,"sci-fi, futuristic, weapon, gun, foley, mechanic, ratchet, click",48000,24,1
616,CK_Foley_Ratchet-12.wav,00:00.4,"sci-fi, futuristic, weapon, gun, foley, mechanic, ratchet, click",48000,24,1
617,CK_Foley_Ratchet-13.wav,00:11.6,"sci-fi, futuristic, weapon, gun, foley, mechanic, ratchet, click",48000,24,1
618,CK_Foley_Ratchet-14.wav,00:01.1,"sci-fi, futuristic, weapon, gun, foley, mechanic, ratchet, click",48000,24,1
619,CK_Foley_Ratchet-15.wav,00:01.0,"sci-fi, futuristic, weapon, gun, foley, mechanic, ratchet, click",48000,24,1
620,CK_Foley_Ratchet-16.wav,00:01.8,"sci-fi, futuristic, weapon, gun, foley, mechanic, ratchet, click",48000,24,1
621,CK_Foley_Ratchet-17.wav,00:03.7,"sci-fi, futuristic, weapon, gun, foley, mechanic, ratchet, click",48000,24,1
622,CK_Foley_Ratchet-18.wav,00:02.4,"sci-fi, futuristic, weapon, gun, foley, mechanic, ratchet, click",48000,24,1
623,CK_Foley_Ratchet-19.wav,00:00.5,"sci-fi, futuristic, weapon, gun, foley, mechanic, ratchet, click",48000,24,1
624,CK_Foley_Ratchet-20.wav,00:03.7,"sci-fi, futuristic, weapon, gun, foley, mechanic, ratchet, click",48000,24,1
625,CK_Foley_Ratchet-21.wav,00:01.8,"sci-fi, futuristic, weapon, gun, foley, mechanic, ratchet, click",48000,24,1
626,CK_Foley_Ratchet-22.wav,00:00.8,"sci-fi, futuristic, weapon, gun, foley, mechanic, ratchet, click",48000,24,1
627,CK_Foley_Ratchet-23.wav,00:01.2,"sci-fi, futuristic, weapon, gun, foley, mechanic, ratchet, click",48000,24,1
628,CK_Foley_Ratchet-24.wav,00:01.0,"sci-fi, futuristic, weapon, gun, foley, mechanic, ratchet, click",48000,24,1
629,CK_Foley_Ratchet-25.wav,00:01.0,"sci-fi, futuristic, weapon, gun, foley, mechanic, ratchet, click",48000,24,1
630,CK_Foley_Ratchet-26.wav,00:01.1,"sci-fi, futuristic, weapon, gun, foley, mechanic, ratchet, click",48000,24,1
631,CK_Foley_Ratchet-27.wav,00:01.0,"sci-fi, futuristic, weapon, gun, foley, mechanic, ratchet, click",48000,24,1
632,CK_Foley_Ratchet-28.wav,00:10.1,"sci-fi, futuristic, weapon, gun, foley, mechanic, ratchet, click",48000,24,1
633,CK_Foley_Ratchet-29.wav,00:00.7,"sci-fi, futuristic, weapon, gun, foley, mechanic, ratchet, click",48000,24,1
634,CK_Foley_Steam-01.wav,00:00.6,"sci-fi, futuristic, weapon, gun, foley, steam, air, pump",48000,24,2
635,CK_Foley_Steam-02.wav,00:01.3,"sci-fi, futuristic, weapon, gun, foley, steam, air, pump",48000,24,2
636,CK_Foley_Steam-03.wav,00:01.4,"sci-fi, futuristic, weapon, gun, foley, steam, air, pump",48000,24,2
637,CK_Foley_Steam-04.wav,00:02.5,"sci-fi, futuristic, weapon, gun, foley, steam, air, pump",48000,24,2
638,CK_Force_Field-01.wav,00:03.2,"sci-fi, futuristic, weapon, force, field, cloak, shield, barrier, cyber",48000,24,2
639,CK_Force_Field-02.wav,00:01.4,"sci-fi, futuristic, weapon, force, field, cloak, shield, barrier, cyber",48000,24,2
640,CK_Force_Field-03.wav,00:03.8,"sci-fi, futuristic, weapon, force, field, cloak, shield, barrier, cyber",48000,24,2
641,CK_Force_Field-04.wav,00:03.1,"sci-fi, futuristic, weapon, force, field, cloak, shield, barrier, cyber",48000,24,2
642,CK_Force_Field-05.wav,00:02.2,"sci-fi, futuristic, weapon, force, field, cloak, shield, barrier, cyber",48000,24,2
643,CK_Force_Field-06.wav,00:02.4,"sci-fi, futuristic, weapon, force, field, cloak, shield, barrier, cyber",48000,24,2
644,CK_Force_Field-07.wav,00:02.5,"sci-fi, futuristic, weapon, force, field, cloak, shield, barrier, cyber",48000,24,2
645,CK_Force_Field-08.wav,00:02.3,"sci-fi, futuristic, weapon, force, field, cloak, shield, barrier, cyber",48000,24,2
646,CK_Force_Field-09.wav,00:02.4,"sci-fi, futuristic, weapon, force, field, cloak, shield, barrier, cyber",48000,24,2
647,CK_Force_Field-10.wav,00:02.1,"sci-fi, futuristic, weapon, force, field, cloak, shield, barrier, cyber",48000,24,2
648,CK_Force_Field-11.wav,00:02.4,"sci-fi, futuristic, weapon, force, field, cloak, shield, barrier, cyber",48000,24,2
649,CK_Force_Field-12.wav,00:03.0,"sci-fi, futuristic, weapon, force, field, cloak, shield, barrier, cyber",48000,24,2
650,CK_Force_Field-13.wav,00:02.9,"sci-fi, futuristic, weapon, force, field, cloak, shield, barrier, cyber",48000,24,2
651,CK_Force_Field-14.wav,00:02.9,"sci-fi, futuristic, weapon, force, field, cloak, shield, barrier, cyber",48000,24,2
652,CK_Force_Field-15.wav,00:03.0,"sci-fi, futuristic, weapon, force, field, cloak, shield, barrier, cyber",48000,24,2
653,CK_Force_Field-16.wav,00:05.5,"sci-fi, futuristic, weapon, force, field, cloak, shield, barrier, cyber",48000,24,2
654,CK_Force_Field-17.wav,00:08.5,"sci-fi, futuristic, weapon, force, field, cloak, shield, barrier, cyber",48000,24,2
655,CK_Force_Field-18.wav,00:05.5,"sci-fi, futuristic, weapon, force, field, cloak, shield, barrier, cyber",48000,24,2
656,CK_Force_Field-19.wav,00:02.7,"sci-fi, futuristic, weapon, force, field, cloak, shield, barrier, cyber",48000,24,2
657,CK_Force_Field-20.wav,00:02.6,"sci-fi, futuristic, weapon, force, field, cloak, shield, barrier, cyber",48000,24,2
658,CK_Force_Field-21.wav,00:02.7,"sci-fi, futuristic, weapon, force, field, cloak, shield, barrier, cyber",48000,24,2
659,CK_Force_Field-22.wav,00:02.6,"sci-fi, futuristic, weapon, force, field, cloak, shield, barrier, cyber",48000,24,2
660,CK_Force_Field-23.wav,00:03.2,"sci-fi, futuristic, weapon, force, field, cloak, shield, barrier, cyber",48000,24,2
661,CK_Force_Field-24.wav,00:02.9,"sci-fi, futuristic, weapon, force, field, cloak, shield, barrier, cyber",48000,24,2
662,CK_Force_Field-25.wav,00:03.4,"sci-fi, futuristic, weapon, force, field, cloak, shield, barrier, cyber",48000,24,2
663,CK_Force_Field-26.wav,00:05.5,"sci-fi, futuristic, weapon, force, field, cloak, shield, barrier, cyber",48000,24,2
664,CK_Force_Field-27.wav,00:04.0,"sci-fi, futuristic, weapon, force, field, cloak, shield, barrier, cyber",48000,24,2
665,CK_Force_Field-28.wav,00:02.8,"sci-fi, futuristic, weapon, force, field, cloak, shield, barrier, cyber",48000,24,2
666,CK_Force_Field-29.wav,00:04.1,"sci-fi, futuristic, weapon, force, field, cloak, shield, barrier, cyber",48000,24,2
667,CK_Force_Field-30.wav,00:04.3,"sci-fi, futuristic, weapon, force, field, cloak, shield, barrier, cyber",48000,24,2
668,CK_Force_Field_Loop-31.wav,00:13.4,"sci-fi, futuristic, weapon, force, field, cloak, shield, barrier, cyber, loop",48000,24,2
669,CK_Force_Field_Loop-32.wav,00:08.0,"sci-fi, futuristic, weapon, force, field, cloak, shield, barrier, cyber, loop",48000,24,2
670,CK_Force_Field_Loop-33.wav,00:08.2,"sci-fi, futuristic, weapon, force, field, cloak, shield, barrier, cyber, loop",48000,24,2
671,CK_Force_Field_Loop-34.wav,00:12.0,"sci-fi, futuristic, weapon, force, field, cloak, shield, barrier, cyber, loop",48000,24,2
672,CK_Force_Field_Loop-35.wav,00:02.8,"sci-fi, futuristic, weapon, force, field, cloak, shield, barrier, cyber, loop",48000,24,2
673,CK_Force_Field_Loop-36.wav,00:30.4,"sci-fi, futuristic, weapon, force, field, cloak, shield, barrier, cyber, loop",48000,24,2
674,CK_Force_Field_Loop-37.wav,00:09.8,"sci-fi, futuristic, weapon, force, field, cloak, shield, barrier, cyber, loop",48000,24,2
675,CK_Force_Field_Loop-38.wav,00:09.7,"sci-fi, futuristic, weapon, force, field, cloak, shield, barrier, cyber, loop",48000,24,2
676,CK_Force_Field_Loop-39.wav,00:08.6,"sci-fi, futuristic, weapon, force, field, cloak, shield, barrier, cyber, loop",48000,24,2
677,CK_Sensors-01.wav,00:00.8,"sci-fi, futuristic, weapon, trigger, id, bleep, beep, trigger, scan, reload",48000,24,2
678,CK_Sensors-02.wav,00:00.5,"sci-fi, futuristic, weapon, trigger, id, bleep, beep, trigger, scan, reload",48000,24,2
679,CK_Sensors-03.wav,00:01.0,"sci-fi, futuristic, weapon, trigger, id, bleep, beep, trigger, scan, reload",48000,24,2
680,CK_Sensors-04.wav,00:00.8,"sci-fi, futuristic, weapon, trigger, id, bleep, beep, trigger, scan, reload",48000,24,2
681,CK_Sensors-05.wav,00:00.5,"sci-fi, futuristic, weapon, trigger, id, bleep, beep, trigger, scan, reload",48000,24,2
682,CK_Sensors-06.wav,00:00.1,"sci-fi, futuristic, weapon, trigger, id, bleep, beep, trigger, scan, reload",48000,24,2
683,CK_Sensors-07.wav,00:00.5,"sci-fi, futuristic, weapon, trigger, id, bleep, beep, trigger, scan, reload",48000,24,2
684,CK_Sensors-08.wav,00:00.6,"sci-fi, futuristic, weapon, trigger, id, bleep, beep, trigger, scan, reload",48000,24,2
685,CK_Sensors-09.wav,00:01.0,"sci-fi, futuristic, weapon, trigger, id, bleep, beep, trigger, scan, reload",48000,24,2
686,CK_Sensors-10.wav,00:00.5,"sci-fi, futuristic, weapon, trigger, id, bleep, beep, trigger, scan, reload",48000,24,2
687,CK_Sensors-11.wav,00:01.0,"sci-fi, futuristic, weapon, trigger, id, bleep, beep, trigger, scan, reload",48000,24,2
688,CK_Sensors-12.wav,00:01.9,"sci-fi, futuristic, weapon, trigger, id, bleep, beep, trigger, scan, reload",48000,24,2
689,CK_Sensors-13.wav,00:00.7,"sci-fi, futuristic, weapon, trigger, id, bleep, beep, trigger, scan, reload",48000,24,2
690,CK_Sensors-14.wav,00:00.2,"sci-fi, futuristic, weapon, trigger, id, bleep, beep, trigger, scan, reload",48000,24,2
691,CK_Sensors-15.wav,00:00.6,"sci-fi, futuristic, weapon, trigger, id, bleep, beep, trigger, scan, reload",48000,24,2
692,CK_Sensors-16.wav,00:01.0,"sci-fi, futuristic, weapon, trigger, id, bleep, beep, trigger, scan, reload",48000,24,2
693,CK_Sensors-17.wav,00:02.1,"sci-fi, futuristic, weapon, trigger, id, bleep, beep, trigger, scan, reload",48000,24,2
694,CK_Sensors-18.wav,00:00.6,"sci-fi, futuristic, weapon, trigger, id, bleep, beep, trigger, scan, reload",48000,24,2
695,CK_Sensors-19.wav,00:00.4,"sci-fi, futuristic, weapon, trigger, id, bleep, beep, trigger, scan, reload",48000,24,2
696,CK_Sensors-20.wav,00:02.7,"sci-fi, futuristic, weapon, trigger, id, bleep, beep, trigger, scan, reload",48000,24,2
697,CK_Sensors-21.wav,00:00.6,"sci-fi, futuristic, weapon, trigger, id, bleep, beep, trigger, scan, reload",48000,24,2
698,CK_Sensors-22.wav,00:01.0,"sci-fi, futuristic, weapon, trigger, id, bleep, beep, trigger, scan, reload",48000,24,2
699,CK_Sensors-23.wav,00:01.0,"sci-fi, futuristic, weapon, trigger, id, bleep, beep, trigger, scan, reload",48000,24,2
700,CK_Sensors-24.wav,00:00.2,"sci-fi, futuristic, weapon, trigger, id, bleep, beep, trigger, scan, reload",48000,24,2
701,CK_Sensors-25.wav,00:00.3,"sci-fi, futuristic, weapon, trigger, id, bleep, beep, trigger, scan, reload",48000,24,2
702,CK_Sensors-26.wav,00:00.6,"sci-fi, futuristic, weapon, trigger, id, bleep, beep, trigger, scan, reload",48000,24,2
703,CK_Sensors-27.wav,00:00.9,"sci-fi, futuristic, weapon, trigger, id, bleep, beep, trigger, scan, reload",48000,24,2
704,CK_Sensors-28.wav,00:00.4,"sci-fi, futuristic, weapon, trigger, id, bleep, beep, trigger, scan, reload",48000,24,2
705,CK_Sensors-29.wav,00:00.2,"sci-fi, futuristic, weapon, trigger, id, bleep, beep, trigger, scan, reload",48000,24,2
706,CK_Sensors-30.wav,00:03.0,"sci-fi, futuristic, weapon, trigger, id, bleep, beep, trigger, scan, reload",48000,24,2
707,CK_Sensors-31.wav,00:00.3,"sci-fi, futuristic, weapon, trigger, id, bleep, beep, trigger, scan, reload",48000,24,2
708,CK_Sensors-32.wav,00:00.1,"sci-fi, futuristic, weapon, trigger, id, bleep, beep, trigger, scan, reload",48000,24,2
709,CK_Sensors-33.wav,00:00.7,"sci-fi, futuristic, weapon, trigger, id, bleep, beep, trigger, scan, reload",48000,24,2
710,CK_Sensors-34.wav,00:00.4,"sci-fi, futuristic, weapon, trigger, id, bleep, beep, trigger, scan, reload",48000,24,2
711,CK_Sensors-35.wav,00:03.8,"sci-fi, futuristic, weapon, trigger, id, bleep, beep, trigger, scan, reload",48000,24,2
712,CK_Sensors-36.wav,00:02.4,"sci-fi, futuristic, weapon, trigger, id, bleep, beep, trigger, scan, reload",48000,24,2
713,CK_Sensors-37.wav,00:00.6,"sci-fi, futuristic, weapon, trigger, id, bleep, beep, trigger, scan, reload",48000,24,2
714,CK_Sensors-38.wav,00:00.4,"sci-fi, futuristic, weapon, trigger, id, bleep, beep, trigger, scan, reload",48000,24,2
715,CK_Sensors-39.wav,00:00.4,"sci-fi, futuristic, weapon, trigger, id, bleep, beep, trigger, scan, reload",48000,24,2
716,CK_Sensors-40.wav,00:00.8,"sci-fi, futuristic, weapon, trigger, id, bleep, beep, trigger, scan, reload",48000,24,2
717,CK_Sensors-41.wav,00:00.3,"sci-fi, futuristic, weapon, trigger, id, bleep, beep, trigger, scan, reload",48000,24,2
718,CK_Sensors-42.wav,00:00.7,"sci-fi, futuristic, weapon, trigger, id, bleep, beep, trigger, scan, reload",48000,24,2
719,Servo_01.wav,00:01.0,"sci-fi, futuristic, weapon, servo, drive, motor, robotic, mech, auto, engine",48000,24,2
720,Servo_02.wav,00:00.9,"sci-fi, futuristic, weapon, servo, drive, motor, robotic, mech, auto, engine",48000,24,2
721,Servo_03.wav,00:00.4,"sci-fi, futuristic, weapon, servo, drive, motor, robotic, mech, auto, engine",48000,24,2
722,Servo_04.wav,00:00.6,"sci-fi, futuristic, weapon, servo, drive, motor, robotic, mech, auto, engine",48000,24,2
723,Servo_05.wav,00:03.4,"sci-fi, futuristic, weapon, servo, drive, motor, robotic, mech, auto, engine",48000,24,1
724,Servo_06.wav,00:02.9,"sci-fi, futuristic, weapon, servo, drive, motor, robotic, mech, auto, engine",48000,24,1
725,Servo_07.wav,00:01.6,"sci-fi, futuristic, weapon, servo, drive, motor, robotic, mech, auto, engine",48000,24,1
726,Servo_08.wav,00:03.7,"sci-fi, futuristic, weapon, servo, drive, motor, robotic, mech, auto, engine",48000,24,1
727,Servo_09.wav,00:02.8,"sci-fi, futuristic, weapon, servo, drive, motor, robotic, mech, auto, engine",48000,24,1
728,Servo_10.wav,00:03.5,"sci-fi, futuristic, weapon, servo, drive, motor, robotic, mech, auto, engine",48000,24,1
729,Servo_11.wav,00:03.5,"sci-fi, futuristic, weapon, servo, drive, motor, robotic, mech, auto, engine",48000,24,1
730,Servo_12.wav,00:03.0,"sci-fi, futuristic, weapon, servo, drive, motor, robotic, mech, auto, engine",48000,24,1
731,Servo_13.wav,00:02.8,"sci-fi, futuristic, weapon, servo, drive, motor, robotic, mech, auto, engine",48000,24,1
732,Servo_14.wav,00:02.7,"sci-fi, futuristic, weapon, servo, drive, motor, robotic, mech, auto, engine",48000,24,1
733,Servo_15.wav,00:02.7,"sci-fi, futuristic, weapon, servo, drive, motor, robotic, mech, auto, engine",48000,24,1
734,Servo_16.wav,00:02.8,"sci-fi, futuristic, weapon, servo, drive, motor, robotic, mech, auto, engine",48000,24,1
735,Servo_17.wav,00:02.9,"sci-fi, futuristic, weapon, servo, drive, motor, robotic, mech, auto, engine",48000,24,1
736,Servo_18.wav,00:03.6,"sci-fi, futuristic, weapon, servo, drive, motor, robotic, mech, auto, engine",48000,24,1
737,Servo_19.wav,00:03.3,"sci-fi, futuristic, weapon, servo, drive, motor, robotic, mech, auto, engine",48000,24,1
738,Servo_20.wav,00:01.2,"sci-fi, futuristic, weapon, servo, drive, motor, robotic, mech, auto, engine",48000,24,1
739,Servo_21.wav,00:00.6,"sci-fi, futuristic, weapon, servo, drive, motor, robotic, mech, auto, engine",48000,24,1
740,Servo_22.wav,00:01.4,"sci-fi, futuristic, weapon, servo, drive, motor, robotic, mech, auto, engine",48000,24,1
741,Servo_23.wav,00:01.6,"sci-fi, futuristic, weapon, servo, drive, motor, robotic, mech, auto, engine",48000,24,1
742,Servo_24.wav,00:01.9,"sci-fi, futuristic, weapon, servo, drive, motor, robotic, mech, auto, engine",48000,24,1
743,Servo_25.wav,00:05.6,"sci-fi, futuristic, weapon, servo, drive, motor, robotic, mech, auto, engine",48000,24,1
744,Servo_26.wav,00:03.7,"sci-fi, futuristic, weapon, servo, drive, motor, robotic, mech, auto, engine",48000,24,1
745,Servo_27.wav,00:00.7,"sci-fi, futuristic, weapon, servo, drive, motor, robotic, mech, auto, engine",48000,24,1
746,Servo_28.wav,00:06.6,"sci-fi, futuristic, weapon, servo, drive, motor, robotic, mech, auto, engine",48000,24,1
747,Servo_29.wav,00:06.7,"sci-fi, futuristic, weapon, servo, drive, motor, robotic, mech, auto, engine",48000,24,1
748,Servo_30.wav,00:02.1,"sci-fi, futuristic, weapon, servo, drive, motor, robotic, mech, auto, engine",48000,24,1
749,Servo_31.wav,00:03.9,"sci-fi, futuristic, weapon, servo, drive, motor, robotic, mech, auto, engine",48000,24,1
750,Servo_32.wav,00:01.0,"sci-fi, futuristic, weapon, servo, drive, motor, robotic, mech, auto, synthetic",48000,24,2
751,Servo_33.wav,00:01.0,"sci-fi, futuristic, weapon, servo, drive, motor, robotic, mech, auto, synthetic",48000,24,2
752,Servo_34.wav,00:01.7,"sci-fi, futuristic, weapon, servo, drive, motor, robotic, mech, auto, synthetic",48000,24,2
753,Servo_35.wav,00:01.0,"sci-fi, futuristic, weapon, servo, drive, motor, robotic, mech, auto, synthetic",48000,24,2
754,Servo_36.wav,00:01.0,"sci-fi, futuristic, weapon, servo, drive, motor, robotic, mech, auto, synthetic",48000,24,2
755,Servo_37.wav,00:01.0,"sci-fi, futuristic, weapon, servo, drive, motor, robotic, mech, auto, synthetic",48000,24,2
756,Servo_38.wav,00:00.8,"sci-fi, futuristic, weapon, servo, drive, motor, robotic, mech, auto, synthetic",48000,24,2
757,Servo_39.wav,00:01.1,"sci-fi, futuristic, weapon, servo, drive, motor, robotic, mech, auto, synthetic",48000,24,2
758,Servo_40.wav,00:00.9,"sci-fi, futuristic, weapon, servo, drive, motor, robotic, mech, auto, synthetic",48000,24,2
759,Servo_41.wav,00:00.6,"sci-fi, futuristic, weapon, servo, drive, motor, robotic, mech, auto, synthetic",48000,24,2
760,CK_Shot_Punch-01.wav,00:01.9,"sci-fi, futuristic, weapon, shot, sub, bass, lfe, punch, kick, low",48000,24,2
761,CK_Shot_Punch-02.wav,00:01.2,"sci-fi, futuristic, weapon, shot, sub, bass, lfe, punch, kick, low",48000,24,2
762,CK_Shot_Punch-03.wav,00:01.3,"sci-fi, futuristic, weapon, shot, sub, bass, lfe, punch, kick, low",48000,24,2
763,CK_Shot_Punch-04.wav,00:01.4,"sci-fi, futuristic, weapon, shot, sub, bass, lfe, punch, kick, low",48000,24,2
764,CK_Shot_Punch-05.wav,00:01.2,"sci-fi, futuristic, weapon, shot, sub, bass, lfe, punch, kick, low",48000,24,2
765,CK_Shot_Punch-06.wav,00:01.4,"sci-fi, futuristic, weapon, shot, sub, bass, lfe, punch, kick, low",48000,24,2
766,CK_Shot_Punch-07.wav,00:01.3,"sci-fi, futuristic, weapon, shot, sub, bass, lfe, punch, kick, low",48000,24,2
767,CK_Shot_Punch-08.wav,00:01.4,"sci-fi, futuristic, weapon, shot, sub, bass, lfe, punch, kick, low",48000,24,2
768,CK_Shot_Punch-09.wav,00:00.5,"sci-fi, futuristic, weapon, shot, sub, bass, lfe, punch, kick, low",48000,24,2
769,CK_Shot_Punch-10.wav,00:02.1,"sci-fi, futuristic, weapon, shot, sub, bass, lfe, punch, kick, low",48000,24,2
770,CK_Shot_Punch-11.wav,00:02.0,"sci-fi, futuristic, weapon, shot, sub, bass, lfe, punch, kick, low",48000,24,2
771,CK_Shot_Punch-12.wav,00:02.0,"sci-fi, futuristic, weapon, shot, sub, bass, lfe, punch, kick, low",48000,24,2
772,CK_Shot_Punch-13.wav,00:01.2,"sci-fi, futuristic, weapon, shot, sub, bass, lfe, punch, kick, low",48000,24,2
773,CK_Shot_Punch-14.wav,00:01.8,"sci-fi, futuristic, weapon, shot, sub, bass, lfe, punch, kick, low",48000,24,2
774,CK_Shot_Punch-15.wav,00:01.8,"sci-fi, futuristic, weapon, shot, sub, bass, lfe, punch, kick, low",48000,24,2
775,CK_Shot_Punch-16.wav,00:01.8,"sci-fi, futuristic, weapon, shot, sub, bass, lfe, punch, kick, low",48000,24,2
776,CK_Shot_Punch-17.wav,00:01.8,"sci-fi, futuristic, weapon, shot, sub, bass, lfe, punch, kick, low",48000,24,2
777,CK_Shot_Punch-18.wav,00:00.5,"sci-fi, futuristic, weapon, shot, sub, bass, lfe, punch, kick, low",48000,24,2
778,CK_Shot_Punch-19.wav,00:01.8,"sci-fi, futuristic, weapon, shot, sub, bass, lfe, punch, kick, low",48000,24,2
779,CK_Shot_Punch-20.wav,00:01.8,"sci-fi, futuristic, weapon, shot, sub, bass, lfe, punch, kick, low",48000,24,2
780,CK_Shot_Punch-21.wav,00:01.8,"sci-fi, futuristic, weapon, shot, sub, bass, lfe, punch, kick, low",48000,24,2
781,CK_Shot_Punch-22.wav,00:01.8,"sci-fi, futuristic, weapon, shot, sub, bass, lfe, punch, kick, low",48000,24,2
782,CK_Shot_Punch-23.wav,00:01.5,"sci-fi, futuristic, weapon, shot, sub, bass, lfe, punch, kick, low",48000,24,2
783,CK_Shot_Punch-24.wav,00:01.5,"sci-fi, futuristic, weapon, shot, sub, bass, lfe, punch, kick, low",48000,24,2
784,CK_Shot_Punch-25.wav,00:01.2,"sci-fi, futuristic, weapon, shot, sub, bass, lfe, punch, kick, low",48000,24,2
785,CK_Shot_Punch-26.wav,00:01.6,"sci-fi, futuristic, weapon, shot, sub, bass, lfe, punch, kick, low",48000,24,2
786,CK_Shot_Punch-27.wav,00:01.6,"sci-fi, futuristic, weapon, shot, sub, bass, lfe, punch, kick, low",48000,24,2
787,CK_Shot_Punch-28.wav,00:02.0,"sci-fi, futuristic, weapon, shot, sub, bass, lfe, punch, kick, low",48000,24,2
788,CK_Shot_Punch-29.wav,00:01.7,"sci-fi, futuristic, weapon, shot, sub, bass, lfe, punch, kick, low",48000,24,2
789,CK_Shot_Punch-30.wav,00:01.4,"sci-fi, futuristic, weapon, shot, sub, bass, lfe, punch, kick, low",48000,24,2
790,CK_Shot_Punch-31.wav,00:01.8,"sci-fi, futuristic, weapon, shot, sub, bass, lfe, punch, kick, low",48000,24,2
791,CK_Shot_Punch-32.wav,00:01.6,"sci-fi, futuristic, weapon, shot, sub, bass, lfe, punch, kick, low",48000,24,2
792,CK_Shot_Punch-33.wav,00:01.6,"sci-fi, futuristic, weapon, shot, sub, bass, lfe, punch, kick, low",48000,24,2
793,CK_Shot_Punch-34.wav,00:01.6,"sci-fi, futuristic, weapon, shot, sub, bass, lfe, punch, kick, low",48000,24,2
794,CK_Shot_Punch-35.wav,00:01.4,"sci-fi, futuristic, weapon, shot, sub, bass, lfe, punch, kick, low",48000,24,2
795,CK_Shot_Punch-36.wav,00:01.4,"sci-fi, futuristic, weapon, shot, sub, bass, lfe, punch, kick, low",48000,24,2
796,CK_Shot_Punch-37.wav,00:01.9,"sci-fi, futuristic, weapon, shot, sub, bass, lfe, punch, kick, low",48000,24,2
797,CK_Shot_Punch-38.wav,00:01.4,"sci-fi, futuristic, weapon, shot, sub, bass, lfe, punch, kick, low",48000,24,2
798,CK_Shot_Punch-39.wav,00:01.4,"sci-fi, futuristic, weapon, shot, sub, bass, lfe, punch, kick, low",48000,24,2
799,CK_Shot_Punch-40.wav,00:01.4,"sci-fi, futuristic, weapon, shot, sub, bass, lfe, punch, kick, low",48000,24,2
800,CK_Shot_Punch-41.wav,00:00.8,"sci-fi, futuristic, weapon, shot, sub, bass, lfe, punch, kick, low",48000,24,2
801,CK_Shot_Punch-42.wav,00:02.7,"sci-fi, futuristic, weapon, shot, sub, bass, lfe, punch, kick, low",48000,24,2
802,CK_Shot_Punch-43.wav,00:02.9,"sci-fi, futuristic, weapon, shot, sub, bass, lfe, punch, kick, low",48000,24,2
803,CK_Shot_Punch-44.wav,00:01.6,"sci-fi, futuristic, weapon, shot, sub, bass, lfe, punch, kick, low",48000,24,2
804,CK_Shot_Punch-45.wav,00:02.2,"sci-fi, futuristic, weapon, shot, sub, bass, lfe, punch, kick, low",48000,24,2
805,CK_Transition-01.wav,00:02.0,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
806,CK_Transition-02.wav,00:01.2,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
807,CK_Transition-03.wav,00:00.5,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
808,CK_Transition-04.wav,00:00.4,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
809,CK_Transition-05.wav,00:01.1,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
810,CK_Transition-06.wav,00:01.4,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
811,CK_Transition-07.wav,00:00.8,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
812,CK_Transition-08.wav,00:01.0,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
813,CK_Transition-09.wav,00:01.2,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
814,CK_Transition-10.wav,00:00.9,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
815,CK_Transition-100.wav,00:00.7,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
816,CK_Transition-101.wav,00:00.7,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
817,CK_Transition-102.wav,00:00.6,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
818,CK_Transition-103.wav,00:00.6,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
819,CK_Transition-104.wav,00:01.4,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
820,CK_Transition-105.wav,00:02.1,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
821,CK_Transition-106.wav,00:01.8,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
822,CK_Transition-107.wav,00:01.3,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
